Review,Rating
"Удобен в использовании,но основные проблемы-это торможение и аккумулятор.",4
"Вообщем телефон отличный! Советую брать. У друга 5800 но ему мой телефон больше понравился, так что если выбирать между 5800 и 5530, берите 5530...",5
вообщем для молодежи - ходить и слушать музыку больше не для чего,2
"вообще телефоном доволен вполне, соотношение цены и качества отличное.",4
"Телефон уже 2 месяца. Доволен как слон. Купил его в интернет магазине за 7.000
ВСЁ СУПЕР!",5
"в общем и целом, сейчас он стал дешевле, и брать его можно всем, раньше цена у него было черезчур высокая.",4
Ужасная модель не покупайте никогда ( советую не покупать )!!!!,1
"Модель хорошая, очень довольна, при том, что телефоны были разные, эта модель у меня задержалась дольше всех",5
за эти деньги на 5 ПЛЮСОМ!!!,5
"Хотел дождаться lg bl 40, не дождался, купил 5530. Не жалею. Идеальное сочетание цена-какчество. Очень доволен.",5
"Да модель хорошая, мы неумолимо движемся к светлому будущему (к классным телефонам). Но как и любой идеал, его достигнуть полностью не возможно.",4
После перепрошивки и уменьшения яркости экрана аккумулятор у меня легко держит двое суток: режим ожидания плюс часа 4 плеера.,5
"В целом, модель просто супер, я доволен и Вам советую её купить)",5
очень хороший телефон быстрый сенсор зарядка более недели держит и т. д.,5
После нескольких месяцев использования- сломалось гнездо зарядки.,2
Телефо нормальный можно сказатьотличный. Если это ваш первый смарт то берите.,4
"Пользуюсь уже почти год, ни разу не подводил) Берите, не пожалеете.",5
ПоКУпать Стоит вСем!!!!!!,5
отличный телефон)))советую всем))),5
"Я довольна этой покупкой,те, кто хотят проводить жизнь на все 100, покупайте - не пожалеете!",5
Рекомендую. Но все же мой старый е51 ......,4
покупаю айфон и больше не буду мучиться. НЕ ПОКУПАЙТЕ ЭТОТ ТЕЛЕФОН,1
Собираюсь поменять на Nokia N8. А этот агрегат отдам ребенку. Пусть играется.,4
Ну бообщем телефон хороший этот отзыв я составил сильно ко всему придираясь))),4
"приобрел вчера, так что делюсь пока ток визуальными и тактильными ощущениями ))
буду разбираться с платформой, приложениями - отпишусь",5
"На сегоднящний день (осень 2010), не смотря на мою любовь к Nokia, я бы взял что-нибудь на Android и с более быстрым камнем",4
"Странно что тел. черный ,а наушники вкомплекте попались белые.Впринцепе тел. не плохой но хочется чего то нового.",4
"В принципе хороший телефон за свои деньги, брал его за 6400, но с самсунгом b 7300 в сравнение не идет",4
"Телефон хороший.
Цена не высокая. Советую купить.",5
"Достойный аппарат, в своей ценовой категории, наверное, он лучший. В нем есть все, что мне нужно, ни больше, ни меньше. Я очень довольна.",5
"Телефон супер,вполне достоин его цены.
Мне нравится :|",5
своих денег точно стоит,5
"все эти недостатки практически незаметны
очень нравится телефон, всем советую покупать",5
"Очень хотела себе этот телефон,и не пожалела,что его купила)",5
"А вообще, нормальный телефон. За свои деньги ;)",4
"В целом, я довольна. Насчёт люфтов, шорохов, звонов, тарахтения - нужно всё проверять в магазе.",5
"В общем хороший телефон,если выбираете между 5800,5530 и остальными ""кирпичами"" от нокии(5230 и т.д.) берите смело 5530,не пожалеете:-)",5
"Шикарный телефон, не хочется расставаться, Не смотря на некоторые недостатки, телефон прекрасен и удобен.",5
"Хотите телефон, покупайте телефон, хотите плеер покупайте плеер, Siemens A52 всему голова.",2
"Уважаемые покупатели-если вам нужен стильный и многофункциональный смартфон,то это модель для вас )))",4
Вообщем за такие деньги да и такой телефон... Могу сказать только одно покупайте и не раздумывайте!!! Только покупайте в официальных магазинах.,4
Телефон отличный! Все недостатки это мелочи! Совет: сразу купите защитную пленку на экран!,5
"Функциональность - хорошо, экран отлично, плееер хорошо, фотик пойдет, сборка - полный хлам.",4
"Кажется модель недоработана, покупать не советую.",2
"Ищу куда продать это ""чудо"" на запчасти.
Реально жаль потраченных денег.",2
Идельное соответствие цена/качество.,5
"Телефон - супер, но советую сразу купить чехол.",5
Со стандатной прошивки лучше сразу перейти на портированную от с6.,4
У меня телефон уже 3 месяца и нитаких проблем...советую покупать этот тел!!!,5
Излишен.,2
"почти год с ним.удобный зараза,но вид внешний теряет((",5
хороший телефон.советую.за 11 можно легко найти,5
"В целом довольна, но немного надоедает сенсор, порой хочется достать, старый телефон с кнопками))",5
"очень довольна и всем советую,у меня белый и из серии Illuvial!",5
Очень советую преобрести этот телефон девушкам обсолютно не сложный и прост  в использовании,5
я лично не советую,2
"телефону очень рад, всё радует, а кому не хватает батарейки купить вторую и нет проблем!=)",5
Это мой первый сенсорный (пересел после 6300) пришлось привыкать,5
"больше никаких тачфонов, никогда!",3
"в целом, покупкой доволен. задняя панель не трясется. по крайней мере, пока.",3
"Проходил я с ним 1,5 года где-то. Однажды полетел в стену, в итоге сломался ну и ладно. Но иногда жутко тупил.",4
"Ну советую покупать, не разочаруетесь! и цена привлекательная))))",5
"Выбором полностью довольна,телефон оправдал мои ожидания)Советую браать.",5
"Очень хороший телефон! Всем советую! Брал за 8000 в июле, хорошо что не взял 5800 за 11000.",5
"При бережном отношении прослужит очень долго! Не скупитесь на защитные пленки, поцарапанный экран телефон не красит!",5
телефон на месяц.....дальше начинаются проблемы!,1
Для меня лучшая.,5
Всем  советую и  не  жалею о  своей  покупки....)))),5
"если хотите телефон для музыки,берите,НО аккамулятор вам не надолго
мой совет,не берите.или берите,НО БЕЗУМНО АККУРАТНО ИМ ПОЛЬЗУЙТЕСЬ",1
если честно хороший телефон с WI-fi И ПО хорошой цене,4
Очень довольна телефоном.,4
аппарат отличный за свои деньги!,5
вообщем очень хороший телефон!!!!,5
"Цена-качество - отличное!
Брать-не брать - брать!
Доволен покупкой так сильно, что хочу чтоб у каждого был такой телефон!!!",5
супер,5
"если нужно качество по доступным бабкам, то это точно этот выбор..",5
"Если бы знать об этих недостатках раньше,был бы выбран иной аппарат.",2
"В целом телефон отличный,пользуюсь уже 2,5 года.Берите не пожалеете,тем более сейчас цена очень даже низкая!",5
супер,5
"Рекомендую всем, аппарату в своей ценовой категории равных нет.",5
"Первый потерял, на замену купил такой же. Что тут еще добавить можно",5
покупать всем!,5
За свои деньги-отличный смарт.,5
"Очень хороший телефон. Удобный, красивый. много полезных функций. За такие деньги - то что надо!",5
"Телефон зачетный! Но ронять не надо. :-)))
За минимальную цену хороший тачфон.",4
В целом аппаратом очень доволен. Не пожалел что приобрёл эту модэль.,4
телефон на высоте только тормозит и не разваливается,3
"Вообщем: телефон за такие деньги нужно брать.
Практически можно установить всё.
Берите не пожалеете.",5
"отличный телефон. особенно для девочек,если в белом цвете!!!!!!!!!!!
ну и для мужчин в черном цвете,тоже стильно ..",5
"ЗА ТАКИЕ ДЕНЬГИ ЛУЧШЕГО НЕ НАЙТИ. 
Купил за 1795грн, зборка Венгрия.
ЖЕЛАЮ ПРИЯТНОЙ ПОКУПКИ:)",5
"Хороший телефон для потребителя, правда если Вы не привередливы как я =)) Удачного использования!",4
Выбирал этот телефон читая отзывы и сравнивая по своим требованиям. По моим требованиям он подходит.,5
"жаль что его уже нет нигдепочти, мы с ним провели пол моей счастливой жизни,везде со мной, везде помогал))",5
"Советую брать такой телефон...
Стильный и очень удобный в управлении...
Цена удивительно маленькая для такой хорошей трубки...",5
выбирал между samsung s5230 wifi и Nokia 5530 . выбрал нокию и не пожалел . отличный телефон всем советую брать .,5
вобщем покупать не советую!!!!сначала все супер а потом...,2
"Телефон отличный, полное соответствие цена-качество, да и с дизайном Nokia не подкачала.",5
"Возможно мне действительно попалась глючная модель, только Nokia я больше не куплю... Уж лучше старый добрый Sony Er)",1
"Отличный телефон! Стильный такой,умный,""отзывчивый"". Я,например,о покупке не жалею,довольна на 200% и всем советую.",5
"Крутой телефон, нечего сказать. ВСЕМ рекомендую!",5
Воопще телефон класс!! покупайте не пожелеете!!,4
В нормальных руках любая вещь останется нормальной!,5
Это одна из лучших моделей из всех мобильников.,5
"Покупал 27.12.2009 Стоил 8900 руб. Не дали купон на музыку OVI.
В целом хорошая модель. Ставлю 4",4
Телефон суперский. Если надумали брать - советую. Нокиа есть Нокиа - качество и функционал. Телефон порадовал. 5+,5
"Очень хороший телефон. Гораздо красивее и приятнее 5800. Соотношение цена-качество, просто супер. Я купил его и остался доволен!!!",4
"Покупайте во Флагмонском салоне Nokia и не бут у вас ничо люфтить шатаца и тд и тп, все сидит предельно жестко. Доволен как слон и вам того же желаю.",5
телефоном в целом довольна. отличная модель по отличной цене.,4
Юзую чуть больше недели. Доволен что купил. Взял по случаю в небольшом магазине у метро за 10600руб.,4
"Купили буквально 25 декабря..цена приличная-9450, но телефон оправдывает потраченные средства)",5
"В целом телефон апупенный,экран у меня без плёнки,не царапается вообще,хотя купил недели три назад!
Вообщем берите не пожалеете!",4
"день когда я купил это ***** я запомнил на долго, никому не советую, я очень разочаровался в вызывающем у меня раньше уважение бренде",1
"В данной ценовой категории конкурентов пока нету. 
Огромный респект Nokia!",5
"Отличная модель, ни разу не пожалел о том что купил. Рекомендую.",4
"впринципе телефон хороший мне нравится, можно брать, на недостатки можно внимания не обращать, на день рождения подарили до сих пор доволен",4
"Телефон получился очень хороший , у меня был выбор 5530 , 5800 , 5230 я выбрал его и очень доволен",5
"Телефон хороший,если вы надумываете его купить,покупайте.Он сейчас бюджетный вариант ( за 7500 рублей-то)",5
"Если для вас на первом месте функциональность, то можно смело брать.
Если сперва смотрите на сборку, то тел идёт лесом.",5
"сначала загорелся, купил, походил 2 недели, стал раздражать, причем все сильнее и сильнее. пока об стенку его не разбил, надо продать.",2
"Опыт использования более 3-х лет!О цене поздно говорить, но помню стоил 9-10 3 года назад, конкуренты или те что похуже были от 12.",5
"Идеальный телефон для меня. Жаль, что сломался. Скоро куплю такой же, так как в нем есть все, что мне надо, и постараюсь не загружать его так сильно.",5
"Очень хороший телефон. Удобный, красивый, дешевый. много полезных функций. Хотя собираюсь брать либо Х6, либо iPhone 4",5
телефон норм,5
"ХОРОШИЙ телефон, мне нравится!",5
Думаю это мой последний нокиа.,2
"Модель хорошая, но быстро надоедает((",3
"Замечательная модель,стоит своих денег.",5
"Вообщем телефон хороший , терплю все недостатки , потому что давно мечтала о этом телефоне.",4
"Собственно, за 8 тыщ он себя оправдал вполне! но если есть 12, то лучше взять с6 или сторонние модели.",5
смартфон норм,5
"Любителям музыки,фотоографий,Советую всем!",5
"Берите, не пожелеете)",5
"нежелею что купил этот телефон
СОВЕТУЮ БЕРИТЕ!!!",5
цена и качество определено соответствуют,4
"отличная модель за такие деньги!Многие ""недостатки"" легко устраняются.",5
в общем телефон хороший,4
"До этого был N70, который очень тормозил, 5530- просто ракета!!!прочессор 450Mhz-это больше на 100 чем у 5800! советую брать! телефон хороший!",5
телефон впринципе нравится!!!))),4
"Отличный аппарат, всем советую.",5
"купил его на новый год, пока доволен, дизайн, работа сенсора, наличие программ разного рода",4
"Телефон шикарный за свои деньги!Берите,не пожалеете!!!",5
"Отличный телефон, особенно если найти к нему подход) Приемлемая цена.",5
"3 месяца я радовался этому телефону, а потом возненавидел его.
Так-что берите лучше что нибудь на Android'е",2
"чертовски разочаровалась уже через пару месяцев. 
Очень интересно, это мне так не повезло, или телефон такой. Склоняюсь ко второму.",1
"Есть минусы! Но плюсов больше. Хорошая машина. Не жалею, что купил.",4
отличный телефон советую всем) если хотите gps wifi все вместе то купите тогда 5800 )),5
"Очень хороший телефон, берите, не пожалееие:)",5
Nokia - No Nokia!,2
"Вообщем ожидал большего, склонялся к ""Самcунгу 5560""... теперь вот жалею",2
"смарфон хороший,аккомулятор подводит,а так замечательная модель",4
Как рабочая лошадка за 12р очень даже.,4
я доволен,5
"Отличный телефон, советую",5
"На задней панели надпись China Mobile,что очень не понравилось",3
Как рабочая лошадка за 12р очень даже.,4
"Телефон купил со скидкой 
Очен порадовал чем предыдущий. -Samsung j2 2015 одни минусы
+Samsung j510FN супер",5
просто нравится,5
"Все устраивает,все отлично,все ОК.",5
"Не понравился,  продаю через авито чтобы купить Самсунг А5.",2
За такие деньги телефон отличный,5
"Кто знает максимальное значение диафрагмы камеры этого телефона?
У чуть более дорогих Самсов 1.9",5
"Заказала сразу смартфон, стекло и чехол. Заказ выполнили оперативно, товар надлежащего качества, к смарту всё подошло. Рекомендую!",5
"За свои деньги отличный товар. Ничего не глючит, не тормозит. Объёма встроенной и оперативной памяти в достатке. Рекомендую к покупке.",5
Общее впечатление очень положительное.,5
Модель рекомендую. Соотношение цена-качество хорошее.,5
"В целом неплохо, но сони мне нравится больше, хотя бы потому, что его можно ронять",4
"пользуюсь 8 месяцев, просто прелесть.
использую как рабочий, хватает на 4 дня: радио, фонарь, навигатор.",5
"Мало пользуюсь,потому что много других трубок,но когда пользуюсь  испытываю  комфорт.,придраться особо не к чему к данной модели.",4
"Средний смартфон. цена ему 8-9тыс. Ни кого не хотел обидеть, что есть написал.",4
"Не советую покупать, если бы отмотать все назад, не стала бы покупать данную марку.",2
"Хороший телефон, рекомендую. Для тех, кому оснащенность разными фишками на телефоне не сильно важна.",4
отличный телефон!,5
"В целом неплохой телефон за 10тыс, с достаточной производительностью(для меня)",4
Ваем советую,5
Телефон хороший!,5
я доволен,5
"В первый год службы телефон радовал , но сейчас один сплошной негатив",3
Ошибка в описании - датчика освещенности нет!,3
Хороший тел для соц сетей и полазить в интернете. Так же хорошо на нем играть в средние игрушки.,5
"не плохой аппарат, хотя можно было и подешевле. антуту 27762 слабовато.",4
Самый крутой способ заработка и лёгкий go.advertapp.net/6o7bm,5
А так всё норм...,5
"Доволен аппаратом, юзаю меньше месяца - цена упала на 1000 примерно.
29.10.17.",4
Клевый пока новый. А дальше будем посмотреть,5
Взял на замену умершему J1 сначала Xiaomi Redmi 5 2/16GB но экран не устроил  и поменял на SuperAmoled Samsung J3,3
"Телефон купил со скидкой 
Очен порадовал чем предыдущий. -Samsung j2 2015 одни минусы
+Samsung j510FN супер",5
Хороший тел для соц сетей и полазить в интернете. Так же хорошо на нем играть в средние игрушки.,5
Ваем советую,5
Д,5
"очень понравился этот телефон на витрине магазина, но покупкой разочарована, слишком много глюков!",3
Общее впечатление очень положительное.,5
"После обновления сделала полный сброс,перезагрузила роутер и все заработало! Уррааа!!! Даже нагрев исчез!!!",4
"в общем еще раз попробую, но если что 2 бала припишу.",3
"Хороший аппарат, для меня сбалансирован во всем, начиная от батареи и заканчивая производительностью и дизайном. Могу рекомендовать.",5
Кто знает максимальное значение диафрагмы камеры этого телефона?У чуть более дорогих Самсов 1.9,5
Вот уже год хожу с ним всё отлично.,5
"Отличный девайс по доступной цене! Рекомендую всем, камера кстати лучше чем у IPhone",5
"Хороший смартфон для серфинга в 4g, vk, viber, whats app, и легких 2D игр или 3D но на средних или низких",5
"Хороший телефон, рекомендую. Для тех, кому оснащенность разными фишками на телефоне не сильно важна.",4
крутой  телефон,5
Отличный телефон!,5
Своих денег стоит и отрабатывает на все 100%. Покупкой довольна,5
"В первый год службы телефон радовал , но сейчас один сплошной негатив",3
Д,5
"Жаль что не взял силиконовый бампер сразу, замена дисплея 10000р.
Минусы конструкции исправляем силиконовым бампером сразу!)",4
Отличный телефон.,5
Соотношение цена/качество по-моему очень неплохое.,5
Отличный телефон.,5
"очень неплохой дизайн, стильная модель",5
"Покупал в официальном магазине Samsung. 
До обновления было все супер. После - одни расстройства. Не знаю что теперь с ним делать.",2
рекомендую к покупке ),5
"В целом неплохой телефон за 10тыс, с достаточной производительностью(для меня)",4
"по мне так: модель вполне годная, крепкая.",4
"Очень хорошая модель, могут когда захотят",5
"Перешла с iphone 5 на данный девайс,и ни чуточки не жалею.",5
"Хорошая модель. Переходила с айфона. Телефон не огорчил, все устраивает. Пользуюсь уже около 8 месяцев. Советую к покупке.",5
За такие деньги телефон отличный,5
"Отдал на растерзание ребенку.
Себе буду выбирать что то из lg. X power или к10 2017. Цена такая же а железо куда более интересное.",1
"телефоном очень довольна, рекомендовала к покупке, своих денег он точно стоит",5
в общем хороший смартфон. асфальт 8 тянет без зависаний. советую брать.,5
"Офигенный телефон, звук норм, связь ловит там где ее нет. Ничего лишнего. Всем советую.",5
"Купил сначала себе, через год жене, потом  отцу, сейчас подумываю, чтобы и ребенку прикупить",5
"Телефон удобен в использовании.Супер, я очень довольна",5
Никакая китайщина себе такого не позволяла. Больше Самсунг брать не буду.,2
Пользуюсь больше года только положительные впечатления.,5
"пользуюсь 8 месяцев, просто прелесть.
использую как рабочий, хватает на 4 дня: радио, фонарь, навигатор.",5
"в общем еще раз попробую, но если что 2 бала припишу.",3
"Телефон впечатлил своей быстротой,(после галакси вин ) все летает .Очень понравился экран ,цвета сочные и насыщенные.Нравится ВСЁ,кроме камеры!",5
"Достаточно круто, но корейцы из Samsung немного недоработали телефон.",4
"Купил сначала себе, через год жене, потом  отцу, сейчас подумываю, чтобы и ребенку прикупить",5
"Все устраивает,все отлично,все ОК.",5
"Красивый, стильный",5
Хороший смартфон среднего типа.,5
"Работает Google Pay, не работает Samsung Pay",4
подарили на д.р. полгода никаких претензий,5
"За свои деньги отличный товар. Ничего не глючит, не тормозит. Объёма встроенной и оперативной памяти в достатке. Рекомендую к покупке.",5
Ошибка в описании - датчика освещенности нет!,3
А так всё норм...,5
Вот уже год хожу с ним всё отлично.,5
"Владею этим аппаратом год. Все предыдущие телефоны жили минимум 4 года. надеюсь, традиция не прервётся. Жене так же буду покупать эту модель.",5
"Плюсов много.Слышимость плохая,даже если нахожусь в месте,где нет сети.Не глючит.Цена очень оптимальна.Очень хорошая модель.Я рад за покупку.",5
Я доволен покупкой. Если денег нету на дорогие бренды то этот телефон точно вам подойдёт.,4
"не плохой аппарат, хотя можно было и подешевле. антуту 27762 слабовато.",4
"Телефон хороший, но его цена не больше 15000. 
Мы же купили его за 17000 в декабре 2016.
В антуту выдает 25к попугаев, считаю что это маловато.",5
"Звонки на-5! Инет на-5! Камера на-4! Аккумулятор на-5! Игры на-5!
Жалко крупноват летом в летних брюках и джинсах носить...А так всё-Супер!!!)",5
Хороший смартфон среднего типа.,5
"телефоном очень довольна, рекомендовала к покупке, своих денег он точно стоит",5
Взял за 14390 и считаю это лучшим предложением в данной ценовой категории (китайцев не считаю).,5
"Кто знает максимальное значение диафрагмы камеры этого телефона?
У чуть более дорогих Самсов 1.9",5
"Работает Google Pay, не работает Samsung Pay",4
"Брал жене в подарок. Жене, конечно, телефон очень понравился! )))",5
"очень хороший аппарат для жизни. Всё достойное. Самсунг есть Самсунг, по сравнению с китайцами день и ночь",5
"Телефон хороший, но его цена не больше 15000. 
Мы же купили его за 17000 в декабре 2016.
В антуту выдает 25к попугаев, считаю что это маловато.",5
"Жаль что не взял силиконовый бампер сразу, замена дисплея 10000р.
Минусы конструкции исправляем силиконовым бампером сразу!)",4
подарили на д.р. полгода никаких претензий,5
"На задней панели надпись China Mobile,что очень не понравилось",3
Камера ужасная.,1
"Отличный девайс по доступной цене! Рекомендую всем, камера кстати лучше чем у IPhone",5
Камера ужасная.,1
Своих денег стоит и отрабатывает на все 100%. Покупкой довольна,5
В дальнейшем буду брать телефоны только этого производителя.,5
Цена - качество сбалансированы. Но сейчас таких телефонов и китайцы много делают. С большими батареями с более гибким ПО. А камеры такие же.,3
"Покупался на замены старому Samsung 4"". Много настроек.  Ожидания вообщем оправдал.",4
"Плюсов много.Слышимость плохая,даже если нахожусь в месте,где нет сети.Не глючит.Цена очень оптимальна.Очень хорошая модель.Я рад за покупку.",5
"очень неплохой дизайн, стильная модель",5
"очень хороший аппарат для жизни. Всё достойное. Самсунг есть Самсунг, по сравнению с китайцами день и ночь",5
Я считаю что если вы собираетесть покупать себе относительно бюджетный телефон и пользоваться им в удовольствие то этот телефон вам точно подойдёт :),5
рекомендую к покупке ),5
Отличный телефон!,5
"купила данную модель в связном номер заказа 36556505, привезли быстро и еще скидку при онлайн оплате сделали в 700руб)))",5
"В целом у этого смартфона идеальное соотношение цены и качества. Думаю, он еще долго будет актуальным.",5
"Такого стильного,удобного,мощного телефона еще в руках не держала.Покупайте,не пожалеете-он супер!",5
Я считаю что если вы собираетесть покупать себе относительно бюджетный телефон и пользоваться им в удовольствие то этот телефон вам точно подойдёт :),5
Самый крутой способ заработка и лёгкий go.advertapp.net/6o7bm,5
Модель рекомендую. Соотношение цена-качество хорошее.,5
"В целом у этого смартфона идеальное соотношение цены и качества. Думаю, он еще долго будет актуальным.",5
"очень понравился этот телефон на витрине магазина, но покупкой разочарована, слишком много глюков!",3
Соотношение цена/качество по-моему очень неплохое.,5
"Не советую покупать, если бы отмотать все назад, не стала бы покупать данную марку.",2
"Телефон впечатлил своей быстротой,(после галакси вин ) все летает .Очень понравился экран ,цвета сочные и насыщенные.Нравится ВСЁ,кроме камеры!",5
Советую,5
"Хороший смартфон для серфинга в 4g, vk, viber, whats app, и легких 2D игр или 3D но на средних или низких",5
советую этот телефон в соотношении цена/характеристики он подходит идеально,5
В дальнейшем буду брать телефоны только этого производителя.,5
"Большой экран,оптекаемый корпус,динамик с боку.оболденный аппарат",5
Очень доволен,5
"по мне так: модель вполне годная, крепкая.",4
Кто знает максимальное значение диафрагмы камеры этого телефона?У чуть более дорогих Самсов 1.9,5
Телефон хороший!,5
"Заказала сразу смартфон, стекло и чехол. Заказ выполнили оперативно, товар надлежащего качества, к смарту всё подошло. Рекомендую!",5
"Хороший смартфон,со своими повседневными функциями справляется на ура. Интернет,звонки,смс,почта -все работает без нареканий.",5
Никакая китайщина себе такого не позволяла. Больше Самсунг брать не буду.,2
советую этот телефон в соотношении цена/характеристики он подходит идеально,5
"Мало пользуюсь,потому что много других трубок,но когда пользуюсь  испытываю  комфорт.,придраться особо не к чему к данной модели.",4
"После обновления сделала полный сброс,перезагрузила роутер и все заработало! Уррааа!!! Даже нагрев исчез!!!",4
"Доволен аппаратом, юзаю меньше месяца - цена упала на 1000 примерно.
29.10.17.",4
Пользуюсь больше года только положительные впечатления.,5
"Отдал на растерзание ребенку.
Себе буду выбирать что то из lg. X power или к10 2017. Цена такая же а железо куда более интересное.",1
"Перешла с iphone 5 на данный девайс,и ни чуточки не жалею.",5
Взял за 14390 и считаю это лучшим предложением в данной ценовой категории (китайцев не считаю).,5
"Очень хорошая модель, могут когда захотят",5
яркий экран.акумлятор держит2 дня .цена.всем советую.доволен покупкой.,5
Я доволен покупкой. Если денег нету на дорогие бренды то этот телефон точно вам подойдёт.,4
Взял на замену умершему J1 сначала Xiaomi Redmi 5 2/16GB но экран не устроил  и поменял на SuperAmoled Samsung J3,3
"купила данную модель в связном номер заказа 36556505, привезли быстро и еще скидку при онлайн оплате сделали в 700руб)))",5
Очень доволен,5
"Телефон удобен в использовании.Супер, я очень довольна",5
Хороший телефон.Рекомендую.,5
"Не понравился,  продаю через авито чтобы купить Самсунг А5.",2
"Офигенный телефон, звук норм, связь ловит там где ее нет. Ничего лишнего. Всем советую.",5
в общем хороший смартфон. асфальт 8 тянет без зависаний. советую брать.,5
крутой  телефон,5
Хороший телефон.Рекомендую.,5
"Покупал в официальном магазине Samsung. 
До обновления было все супер. После - одни расстройства. Не знаю что теперь с ним делать.",2
"Покупался на замены старому Samsung 4"". Много настроек.  Ожидания вообщем оправдал.",4
"Звонки на-5! Инет на-5! Камера на-4! Аккумулятор на-5! Игры на-5!
Жалко крупноват летом в летних брюках и джинсах носить...А так всё-Супер!!!)",5
"Красивый, стильный",5
"Такого стильного,удобного,мощного телефона еще в руках не держала.Покупайте,не пожалеете-он супер!",5
отличный телефон!,5
Советую,5
"Средний смартфон. цена ему 8-9тыс. Ни кого не хотел обидеть, что есть написал.",4
Клевый пока новый. А дальше будем посмотреть,5
Цена - качество сбалансированы. Но сейчас таких телефонов и китайцы много делают. С большими батареями с более гибким ПО. А камеры такие же.,3
"Хороший смартфон,со своими повседневными функциями справляется на ура. Интернет,звонки,смс,почта -все работает без нареканий.",5
просто нравится,5
"Хорошая модель. Переходила с айфона. Телефон не огорчил, все устраивает. Пользуюсь уже около 8 месяцев. Советую к покупке.",5
"Большой экран,оптекаемый корпус,динамик с боку.оболденный аппарат",5
"Хороший аппарат, для меня сбалансирован во всем, начиная от батареи и заканчивая производительностью и дизайном. Могу рекомендовать.",5
яркий экран.акумлятор держит2 дня .цена.всем советую.доволен покупкой.,5
Комент выше писал недоношенный малолетка простим убогого,5
3 с большим минусом.,1
